"Date","Year","Month","Day","Game_Type","Dow","Away_Team","Away_League","Away_Game_Number","Home_Team","Home_League","Home_Game_Number","Away_Score","Home_Score","Home_Away_Winner","Team_Winner","Game_Outs","Day_Night","Completion_Info","Forfeit_Info","Protest_Info","ParkID","Attendance","Game_Length","Away_Line","Home_Line","Away_AB","Away_H","Away_2B","Away_3B","Away_HR","Away_RBI","Away_SAC","Away_SF","Away_HBP","Away_BB","Away_IBB","Away_K","Away_SB","Away_CS","Away_GIDP","Away_CI","Away_LOB","Away_Pitchers","Away_ER","Away_WP","Away_BLK","Away_PO","Away_A","Away_E","Away_PB","Away_DP","Away_TP","Home_AB","Home_H","Home_2B","Home_3B","Home_HR","Home_RBI","Home_SAC","Home_SF","Home_HBP","Home_BB","Home_IBB","Home_K","Home_SB","Home_CS","Home_GIDP","Home_CI","Home_LOB","Home_Pitchers","Home_ER","Home_WP","Home_BLK","Home_PO","Home_A","Home_E","Home_PB","Home_DP","Home_TP","HP_Ump_ID","HP_Ump_Name","X1B_Ump_ID","X1B_Ump_Name","X2B_Ump_ID","X2B_Ump_Name","X3B_Ump_ID","X3B_Ump_Name","LF_Ump_ID","LF_Ump_Name","RF_Ump_ID","RF_Ump_Name","Away_Manage_ID","Away_Manage_Name","Home_Manage_ID","Home_Manage_Name","Winning_Pitcher_ID","Winning_Pitcher_Name","Losing_Pitcher_ID","Losing_Pitcher_Name","Save","Save_Pitcher_ID","Save_Pitcher_Name","GWRBI_ID","GWRBI_Name","Away_SP_ID","Away_SP_Name","Home_SP_ID","Home_SP_Name","Away_Win_Percentage","Away_Playoffs","Away_WS","Away_Win_P_Cat","Team","Home_Win_Percentage","Home_Playoffs","Home_WS","Home_Win_P_Cat","Away_SP_WAR","Home_SP_WAR","Home","MON_win","Opp_Win_Percentage","Opp_Playoffs","Opp_WS","Opp_Win_P_Cat"
19960819,1996,8,19,0,"Mon","MON","NL",123,"SDN","NL",127,3,7,"Home","SDN",51,"N",NA,"","","SAN01",33490,160,"21","42000010x",34,6,0,"0",1,3,0,0,0,1,0,10,0,0,0,0,5,3,6,0,0,24,12,1,0,0,0,36,12,3,0,1,7,0,0,0,2,0,5,1,0,0,0,7,3,3,1,0,27,8,1,0,0,0,"ripps901","Steve Rippley","froeb901","Bruce Froemming","danlk901","Kerwin Danley","willc901","Charlie Williams","","(none)","","(none)","alouf101","Felipe Alou","bochb002","Bruce Bochy","sands002","Scott Sanders","martp001","Pedro Martinez","Save","hofft001","Trevor Hoffman","camik001","Ken Caminiti","martp001","Pedro Martinez","sands002","Scott Sanders",0.543,0,0,"Good","San Diego Padres",0.562,1,0,"Good",-0.3,2.7,0,0,0.562,1,0,"Good"
19960820,1996,8,20,0,"Tue","MON","NL",124,"SDN","NL",128,0,3,"Home","SDN",51,"N",NA,"","","SAN01",18426,135,"0","00000102x",29,3,0,"0",0,0,0,0,0,2,0,5,1,0,0,0,4,3,3,0,0,24,11,0,0,0,0,30,8,2,0,1,3,1,0,0,2,0,8,1,1,0,0,6,3,0,0,0,27,15,0,0,1,0,"froeb901","Bruce Froemming","danlk901","Kerwin Danley","willc901","Charlie Williams","ripps901","Steve Rippley","","(none)","","(none)","tracj101","Jim Tracy","bochb002","Bruce Bochy","tewkb001","Bob Tewksbury","cormr001","Rheal Cormier","Save","hofft001","Trevor Hoffman","vaugg001","Greg Vaughn","cormr001","Rheal Cormier","tewkb001","Bob Tewksbury",0.543,0,0,"Good","San Diego Padres",0.562,1,0,"Good",2.2,1.4,0,0,0.562,1,0,"Good"
19960821,1996,8,21,0,"Wed","MON","NL",125,"SDN","NL",129,2,7,"Home","SDN",51,"N",NA,"","","SAN01",29182,169,"2","41100010x",31,5,1,"0",0,2,0,0,0,5,0,6,0,0,1,0,7,6,7,0,0,24,7,0,0,0,0,35,11,2,0,3,7,0,0,1,2,0,10,0,0,0,0,7,3,2,0,0,27,8,0,0,1,0,"danlk901","Kerwin Danley","willc901","Charlie Williams","ripps901","Steve Rippley","froeb901","Bruce Froemming","","(none)","","(none)","tracj101","Jim Tracy","bochb002","Bruce Bochy","valef001","Fernando Valenzuela","urbiu001","Ugueth Urbina","No Save","","(none)","finls001","Steve Finley","urbiu001","Ugueth Urbina","valef001","Fernando Valenzuela",0.543,0,0,"Good","San Diego Padres",0.562,1,0,"Good",1.9,2.8,0,0,0.562,1,0,"Good"
19960822,1996,8,22,0,"Thu","MON","NL",126,"SFN","NL",125,5,4,"Away","MON",54,"N",NA,"","","SFO02",14744,178,"31010","30100000",34,8,1,"1",3,5,0,0,0,5,0,4,3,1,2,0,7,2,2,1,0,27,15,4,0,2,0,37,10,2,1,0,3,0,0,0,2,0,5,0,0,2,0,8,3,5,1,0,27,16,2,0,2,0,"demud901","Dana DeMuth","darlg901","Gary Darling","quicj901","Jim Quick","relic901","Charlie Reliford","","(none)","","(none)","tracj101","Jim Tracy","baked002","Dusty Baker","fassj001","Jeff Fassero","bautj001","Jose Bautista","Save","rojam001","Mel Rojas","obans001","Sherman Obando","fassj001","Jeff Fassero","watsa001","Allen Watson",0.543,0,0,"Good","San Francisco Giants",0.42,0,0,"Bad",5.6,0.5,0,1,0.42,0,0,"Bad"
19960823,1996,8,23,0,"Fri","MON","NL",127,"SFN","NL",126,10,8,"Away","MON",54,"N",NA,"","","SFO02",18739,203,"202200400","100016000",37,12,0,"0",5,8,1,0,0,4,0,12,0,1,0,0,5,5,8,1,0,27,9,1,0,1,0,38,12,4,0,1,7,0,1,1,5,0,11,1,0,0,0,10,6,10,2,0,27,7,1,0,0,0,"darlg901","Gary Darling","quicj901","Jim Quick","relic901","Charlie Reliford","demud901","Dana DeMuth","","(none)","","(none)","tracj101","Jim Tracy","baked002","Dusty Baker","daalo001","Omar Daal","creed001","Doug Creek","Save","rojam001","Mel Rojas","","(none)","leitm001","Mark Leiter","gardm001","Mark Gardner",0.543,0,0,"Good","San Francisco Giants",0.42,0,0,"Bad",-0.3,-0.1,0,1,0.42,0,0,"Bad"
19960824,1996,8,24,0,"Sat","MON","NL",128,"SFN","NL",127,3,0,"Away","MON",54,"D",NA,"","","SFO02",22710,155,"2000001","0",37,9,1,"0",0,3,0,0,0,4,0,9,2,0,0,0,11,2,0,0,0,27,7,0,0,2,0,24,2,0,0,0,0,2,0,0,5,0,10,0,1,1,0,4,4,3,1,0,27,10,2,0,0,0,"quicj901","Jim Quick","relic901","Charlie Reliford","demud901","Dana DeMuth","darlg901","Gary Darling","","(none)","","(none)","alouf101","Felipe Alou","baked002","Dusty Baker","martp001","Pedro Martinez","estes001","Shawn Estes","Save","rojam001","Mel Rojas","segud001","David Segui","martp001","Pedro Martinez","estes001","Shawn Estes",0.543,0,0,"Good","San Francisco Giants",0.42,0,0,"Bad",4,1.1,0,1,0.42,0,0,"Bad"
19960824,1996,8,24,0,"Sat","MON","NL",128,"SFN","NL",127,3,0,"Away","MON",54,"D",NA,"","","SFO02",22710,155,"2000001","0",37,9,1,"0",0,3,0,0,0,4,0,9,2,0,0,0,11,2,0,0,0,27,7,0,0,2,0,24,2,0,0,0,0,2,0,0,5,0,10,0,1,1,0,4,4,3,1,0,27,10,2,0,0,0,"quicj901","Jim Quick","relic901","Charlie Reliford","demud901","Dana DeMuth","darlg901","Gary Darling","","(none)","","(none)","alouf101","Felipe Alou","baked002","Dusty Baker","martp001","Pedro Martinez","estes001","Shawn Estes","Save","rojam001","Mel Rojas","segud001","David Segui","martp001","Pedro Martinez","estes001","Shawn Estes",0.543,0,0,"Good","San Francisco Giants",0.42,0,0,"Bad",-0.3,1.1,0,1,0.42,0,0,"Bad"
19960825,1996,8,25,0,"Sun","MON","NL",129,"SFN","NL",128,2,7,"Home","SFN",51,"D",NA,"","","SFO02",24349,143,"10001000","20200300x",34,7,2,"0",1,2,0,0,0,1,0,8,0,0,0,0,6,6,6,0,0,24,7,2,0,1,0,29,8,1,1,1,7,1,1,1,3,0,7,1,0,1,0,4,1,2,0,0,27,8,1,0,0,0,"relic901","Charlie Reliford","demud901","Dana DeMuth","darlg901","Gary Darling","quicj901","Jim Quick","","(none)","","(none)","alouf101","Felipe Alou","baked002","Dusty Baker","ferno001","Osvaldo Fernandez","cormr001","Rheal Cormier","No Save","","(none)","hillg001","Glenallen Hill","cormr001","Rheal Cormier","ferno001","Osvaldo Fernandez",0.543,0,0,"Good","San Francisco Giants",0.42,0,0,"Bad",2.2,0.5,0,0,0.42,0,0,"Bad"
19960827,1996,8,27,0,"Tue","LAN","NL",131,"MON","NL",130,5,1,"Away","LAN",54,"N",NA,"","","MON02",21040,195,"320000","1000000",32,7,3,"0",1,5,0,1,0,7,0,11,2,0,0,0,8,3,1,1,0,27,8,1,0,2,0,32,10,1,0,0,1,1,0,0,4,1,8,4,0,1,0,9,6,5,1,0,27,5,0,1,1,0,"grege901","Eric Gregg","poncl901","Larry Poncino","davib902","Bob Davidson","pullf901","Frank Pulli","","(none)","","(none)","russb001","Bill Russell","alouf101","Felipe Alou","nomoh001","Hideo Nomo","fassj001","Jeff Fassero","No Save","","(none)","gagng001","Greg Gagne","nomoh001","Hideo Nomo","fassj001","Jeff Fassero",0.556,1,0,"Good","Montreal Expos",0.543,0,0,"Good",4.7,5.6,1,0,0.556,1,0,"Good"
19960828,1996,8,28,0,"Wed","LAN","NL",132,"MON","NL",131,5,6,"Home","MON",53,"N",NA,"","","MON02",13006,191,"102200000","110031",39,11,3,"0",0,5,1,0,0,0,0,10,1,0,1,0,8,4,6,0,0,26,12,1,0,1,0,36,11,5,0,0,6,0,0,0,4,1,6,0,0,1,0,8,5,4,1,0,27,9,2,0,1,0,"poncl901","Larry Poncino","davib902","Bob Davidson","pullf901","Frank Pulli","grege901","Eric Gregg","","(none)","","(none)","russb001","Bill Russell","alouf101","Felipe Alou","rojam001","Mel Rojas","parkc002","Chan Ho Park","No Save","","(none)","segud001","David Segui","astap001","Pedro Astacio","leitm001","Mark Leiter",0.556,1,0,"Good","Montreal Expos",0.543,0,0,"Good",4.6,-0.3,1,1,0.556,1,0,"Good"
19960829,1996,8,29,0,"Thu","LAN","NL",133,"MON","NL",132,2,1,"Away","LAN",54,"N",NA,"","","MON02",16551,139,"200000","1000000",32,6,2,"0",2,2,0,0,0,1,0,12,0,0,1,0,4,2,1,0,0,27,6,0,0,0,0,29,3,0,0,0,1,1,0,0,5,0,8,1,0,0,0,7,1,2,1,0,27,7,0,0,1,0,"davib902","Bob Davidson","pullf901","Frank Pulli","grege901","Eric Gregg","poncl901","Larry Poncino","","(none)","","(none)","russb001","Bill Russell","alouf101","Felipe Alou","martr002","Ramon Martinez","martp001","Pedro Martinez","Save","worrt001","Todd Worrell","karre001","Eric Karros","martr002","Ramon Martinez","martp001","Pedro Martinez",0.556,1,0,"Good","Montreal Expos",0.543,0,0,"Good",2.7,4,1,0,0.556,1,0,"Good"
19960829,1996,8,29,0,"Thu","LAN","NL",133,"MON","NL",132,2,1,"Away","LAN",54,"N",NA,"","","MON02",16551,139,"200000","1000000",32,6,2,"0",2,2,0,0,0,1,0,12,0,0,1,0,4,2,1,0,0,27,6,0,0,0,0,29,3,0,0,0,1,1,0,0,5,0,8,1,0,0,0,7,1,2,1,0,27,7,0,0,1,0,"davib902","Bob Davidson","pullf901","Frank Pulli","grege901","Eric Gregg","poncl901","Larry Poncino","","(none)","","(none)","russb001","Bill Russell","alouf101","Felipe Alou","martr002","Ramon Martinez","martp001","Pedro Martinez","Save","worrt001","Todd Worrell","karre001","Eric Karros","martr002","Ramon Martinez","martp001","Pedro Martinez",0.556,1,0,"Good","Montreal Expos",0.543,0,0,"Good",2.7,-0.3,1,0,0.556,1,0,"Good"
19960830,1996,8,30,0,"Fri","SDN","NL",136,"MON","NL",133,6,0,"Away","SDN",54,"N",NA,"","","MON02",14133,148,"14000100","0",34,13,2,"0",0,5,0,0,0,4,0,2,1,0,4,0,5,2,0,0,0,27,7,0,0,2,0,27,2,1,0,0,0,0,0,0,3,0,10,0,0,2,0,3,4,3,0,0,27,22,1,0,4,0,"davig901","Gerry Davis","tatat901","Terry Tata","hohnb901","Bill Hohn","rapue901","Ed Rapuano","","(none)","","(none)","bochb002","Bruce Bochy","alouf101","Felipe Alou","sands002","Scott Sanders","panij001","Jose Paniagua","No Save","","(none)","hendr001","Rickey Henderson","sands002","Scott Sanders","panij001","Jose Paniagua",0.562,1,0,"Good","Montreal Expos",0.543,0,0,"Good",2.7,0.8,1,0,0.562,1,0,"Good"
19960831,1996,8,31,0,"Sat","SDN","NL",137,"MON","NL",134,2,4,"Home","MON",51,"N",NA,"","","MON02",18235,148,"20","00012100x",31,4,0,"0",0,2,0,0,1,3,0,15,1,0,0,0,6,3,4,0,0,24,8,0,0,0,0,31,8,3,1,0,4,1,0,0,3,1,7,1,0,0,0,7,3,2,0,0,27,5,0,0,0,0,"tatat901","Terry Tata","hohnb901","Bill Hohn","rapue901","Ed Rapuano","davig901","Gerry Davis","","(none)","","(none)","bochb002","Bruce Bochy","alouf101","Felipe Alou","daalo001","Omar Daal","tewkb001","Bob Tewksbury","Save","rojam001","Mel Rojas","santf001","F.P. Santangelo","tewkb001","Bob Tewksbury","daalo001","Omar Daal",0.562,1,0,"Good","Montreal Expos",0.543,0,0,"Good",1.4,1.2,1,1,0.562,1,0,"Good"
19960901,1996,9,1,0,"Sun","SDN","NL",138,"MON","NL",135,6,7,"Home","MON",51,"D",NA,"","","MON02",20666,181,"100000041","00010510x",34,10,3,"0",2,6,1,0,1,3,0,11,1,0,2,0,6,4,7,1,0,24,11,0,0,2,0,33,12,3,0,1,6,0,1,1,1,0,5,2,0,2,0,5,4,6,0,0,27,8,0,0,2,0,"hohnb901","Bill Hohn","rapue901","Ed Rapuano","davig901","Gerry Davis","tatat901","Terry Tata","","(none)","","(none)","bochb002","Bruce Bochy","alouf101","Felipe Alou","fassj001","Jeff Fassero","ashba002","Andy Ashby","Save","rojam001","Mel Rojas","MIAyc001","Cliff MIAyd","ashba002","Andy Ashby","fassj001","Jeff Fassero",0.562,1,0,"Good","Montreal Expos",0.543,0,0,"Good",3.4,5.6,1,1,0.562,1,0,"Good"
19960902,1996,9,2,0,"Mon","SFN","NL",135,"MON","NL",136,3,4,"Home","MON",65,"D",NA,"","","MON02",26689,267,"1001000001","10001002",38,7,0,"0",1,2,2,0,0,8,1,14,1,0,0,0,12,7,4,0,0,32,11,0,0,0,0,40,12,1,0,0,4,3,1,1,7,1,5,6,0,0,0,16,7,2,1,0,33,9,1,0,0,0,"rapue901","Ed Rapuano","davig901","Gerry Davis","tatat901","Terry Tata","hohnb901","Bill Hohn","","(none)","","(none)","baked002","Dusty Baker","alouf101","Felipe Alou","manub001","Barry Manuel","beckr001","Rod Beck","No Save","","(none)","websl001","Lenny Webster","vanlb001","William VanLandingham","leitm001","Mark Leiter",0.42,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",-1.6,-0.3,1,1,0.42,0,0,"Bad"
19960903,1996,9,3,0,"Tue","SFN","NL",136,"MON","NL",137,2,9,"Home","MON",51,"N",NA,"","","MON02",20168,164,"1010","10112022x",35,9,3,"0",0,2,0,0,0,1,0,13,0,0,1,0,7,5,9,0,0,24,8,1,0,1,0,36,14,1,0,3,9,1,0,1,4,0,2,1,0,0,0,9,2,2,0,0,27,6,0,0,1,0,"davig901","Gerry Davis","tatat901","Terry Tata","hohnb901","Bill Hohn","rapue901","Ed Rapuano","","(none)","","(none)","baked002","Dusty Baker","alouf101","Felipe Alou","martp001","Pedro Martinez","gardm001","Mark Gardner","No Save","","(none)","aloum001","Moises Alou","gardm001","Mark Gardner","martp001","Pedro Martinez",0.42,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",-0.1,4,1,1,0.42,0,0,"Bad"
19960903,1996,9,3,0,"Tue","SFN","NL",136,"MON","NL",137,2,9,"Home","MON",51,"N",NA,"","","MON02",20168,164,"1010","10112022x",35,9,3,"0",0,2,0,0,0,1,0,13,0,0,1,0,7,5,9,0,0,24,8,1,0,1,0,36,14,1,0,3,9,1,0,1,4,0,2,1,0,0,0,9,2,2,0,0,27,6,0,0,1,0,"davig901","Gerry Davis","tatat901","Terry Tata","hohnb901","Bill Hohn","rapue901","Ed Rapuano","","(none)","","(none)","baked002","Dusty Baker","alouf101","Felipe Alou","martp001","Pedro Martinez","gardm001","Mark Gardner","No Save","","(none)","aloum001","Moises Alou","gardm001","Mark Gardner","martp001","Pedro Martinez",0.42,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",-0.1,-0.3,1,1,0.42,0,0,"Bad"
19960904,1996,9,4,0,"Wed","SFN","NL",137,"MON","NL",138,0,6,"Home","MON",51,"N",NA,"","","MON02",20317,143,"0","00110112x",28,3,1,"0",0,0,0,0,0,3,0,7,0,0,2,0,4,3,5,2,0,24,9,1,0,1,0,31,8,2,0,2,5,1,0,1,3,0,5,0,0,1,0,6,2,0,0,0,27,14,0,0,2,0,"tatat901","Terry Tata","hohnb901","Bill Hohn","rapue901","Ed Rapuano","davig901","Gerry Davis","","(none)","","(none)","baked002","Dusty Baker","alouf101","Felipe Alou","panij001","Jose Paniagua","estes001","Shawn Estes","No Save","","(none)","aloum001","Moises Alou","estes001","Shawn Estes","panij001","Jose Paniagua",0.42,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",1.1,0.8,1,1,0.42,0,0,"Bad"
19960905,1996,9,5,0,"Thu","MON","NL",139,"MIA","NL",141,6,2,"Away","MON",54,"N",NA,"","","MIA01",16080,200,"11002011","100100000",40,14,2,"0",0,5,0,0,0,6,0,7,3,0,1,0,13,4,2,0,0,27,10,2,0,1,0,35,7,2,0,1,2,0,0,1,0,0,7,2,0,1,0,7,5,6,2,0,27,12,1,0,2,0,"grege901","Eric Gregg","poncl901","Larry Poncino","davib902","Bob Davidson","barrm901","Mark Barron","","(none)","","(none)","alouf101","Felipe Alou","bolej801","John Boles","manub001","Barry Manuel","rappp001","Pat Rapp","No Save","","(none)","segud001","David Segui","daalo001","Omar Daal","rappp001","Pat Rapp",0.543,0,0,"Good","Florida Marlins",0.494,0,0,"Bad",1.2,-0.1,0,1,0.494,0,0,"Bad"
19960906,1996,9,6,0,"Fri","MON","NL",140,"MIA","NL",142,0,4,"Home","MIA",51,"N",NA,"","","MIA01",16943,147,"0","00000022x",32,7,1,"0",0,0,0,0,0,2,0,3,0,1,2,0,7,2,4,0,0,24,13,0,0,2,0,31,11,1,0,0,4,1,0,0,1,0,6,0,2,1,0,5,2,0,0,0,27,15,1,0,3,0,"poncl901","Larry Poncino","davib902","Bob Davidson","barrm901","Mark Barron","grege901","Eric Gregg","","(none)","","(none)","alouf101","Felipe Alou","bolej801","John Boles","huttm001","Mark Hutton","fassj001","Jeff Fassero","Save","powej001","Jay Powell","abbok002","Kurt Abbott","fassj001","Jeff Fassero","huttm001","Mark Hutton",0.543,0,0,"Good","Florida Marlins",0.494,0,0,"Bad",5.6,1.3,0,0,0.494,0,0,"Bad"
19960907,1996,9,7,0,"Sat","MON","NL",141,"MIA","NL",143,2,1,"Away","MON",54,"N",NA,"","","MIA01",25278,189,"10010000","10",32,7,0,"1",0,2,0,0,0,6,0,3,3,0,0,0,9,3,1,0,0,27,11,0,0,1,0,30,5,1,0,1,1,0,0,1,5,0,9,0,0,1,0,8,5,1,0,1,27,15,2,0,0,0,"davib902","Bob Davidson","barrm901","Mark Barron","grege901","Eric Gregg","poncl901","Larry Poncino","","(none)","","(none)","alouf101","Felipe Alou","bolej801","John Boles","leitm001","Mark Leiter","valdm001","Marc Valdes","Save","rojam001","Mel Rojas","fletd001","Darrin Fletcher","leitm001","Mark Leiter","valdm001","Marc Valdes",0.543,0,0,"Good","Florida Marlins",0.494,0,0,"Bad",-0.3,-0.5,0,1,0.494,0,0,"Bad"
19960908,1996,9,8,0,"Sun","MON","NL",142,"MIA","NL",144,1,2,"Home","MIA",51,"D",NA,"","","MIA01",19427,151,"10000000","00002000x",30,4,1,"0",0,1,0,0,0,1,0,11,0,0,1,0,3,2,2,0,0,24,7,0,0,0,0,29,6,0,0,1,2,0,0,0,5,0,9,2,0,0,0,8,3,1,0,0,27,4,0,0,1,0,"barrm901","Mark Barron","grege901","Eric Gregg","poncl901","Larry Poncino","davib902","Bob Davidson","","(none)","","(none)","alouf101","Felipe Alou","bolej801","John Boles","hellr001","Rick Helling","martp001","Pedro Martinez","Save","nen-r001","Robb Nen","shefg001","Gary Sheffield","martp001","Pedro Martinez","hellr001","Rick Helling",0.543,0,0,"Good","Florida Marlins",0.494,0,0,"Bad",4,0.8,0,0,0.494,0,0,"Bad"
19960908,1996,9,8,0,"Sun","MON","NL",142,"MIA","NL",144,1,2,"Home","MIA",51,"D",NA,"","","MIA01",19427,151,"10000000","00002000x",30,4,1,"0",0,1,0,0,0,1,0,11,0,0,1,0,3,2,2,0,0,24,7,0,0,0,0,29,6,0,0,1,2,0,0,0,5,0,9,2,0,0,0,8,3,1,0,0,27,4,0,0,1,0,"barrm901","Mark Barron","grege901","Eric Gregg","poncl901","Larry Poncino","davib902","Bob Davidson","","(none)","","(none)","alouf101","Felipe Alou","bolej801","John Boles","hellr001","Rick Helling","martp001","Pedro Martinez","Save","nen-r001","Robb Nen","shefg001","Gary Sheffield","martp001","Pedro Martinez","hellr001","Rick Helling",0.543,0,0,"Good","Florida Marlins",0.494,0,0,"Bad",-0.3,0.8,0,0,0.494,0,0,"Bad"
19960909,1996,9,9,0,"Mon","MON","NL",143,"CHN","NL",143,1,3,"Home","CHN",51,"N",NA,"","","CHI11",24452,151,"1","10000002x",31,6,0,"0",1,1,1,0,0,0,0,2,0,0,1,0,4,4,3,0,0,24,12,0,0,1,0,28,6,2,0,0,3,0,1,1,4,0,5,1,0,1,0,7,1,1,0,0,27,13,0,0,1,0,"grege901","Eric Gregg","bonig901","Greg Bonin","davib902","Bob Davidson","pullf901","Frank Pulli","","(none)","","(none)","alouf101","Felipe Alou","riggj801","Jim Riggleman","fostk001","Kevin Foster","panij001","Jose Paniagua","No Save","","(none)","gonzl001","Luis Gonzalez","panij001","Jose Paniagua","fostk001","Kevin Foster",0.543,0,0,"Good","Chicago Cubs",0.469,0,0,"Bad",0.8,-1.2,0,0,0.469,0,0,"Bad"
19960910,1996,9,10,0,"Tue","MON","NL",144,"CHN","NL",144,3,10,"Home","CHN",51,"N",NA,"","","CHI11",26700,197,"10020000","32000032x",38,13,2,"0",0,3,0,0,0,1,0,1,0,0,2,0,9,9,9,0,0,24,7,2,1,0,0,33,12,0,0,1,10,2,3,0,5,0,5,2,0,0,0,9,5,3,0,0,27,15,0,0,2,0,"bonig901","Greg Bonin","davib902","Bob Davidson","pullf901","Frank Pulli","grege901","Eric Gregg","","(none)","","(none)","alouf101","Felipe Alou","riggj801","Jim Riggleman","bottk001","Kent Bottenfield","daalo001","Omar Daal","No Save","","(none)","servs002","Scott Servais","daalo001","Omar Daal","castf001","Frank Castillo",0.543,0,0,"Good","Chicago Cubs",0.469,0,0,"Bad",1.2,-0.8,0,0,0.469,0,0,"Bad"
19960911,1996,9,11,0,"Wed","MON","NL",145,"CHN","NL",145,2,1,"Away","MON",54,"D",NA,"","","CHI11",30729,151,"20","1000",32,7,3,"0",1,2,1,0,0,4,1,5,1,0,1,0,8,3,1,0,0,27,10,0,0,1,0,30,4,0,0,1,1,0,0,0,0,0,7,0,0,1,0,2,4,2,0,0,27,9,0,0,1,0,"davib902","Bob Davidson","pullf901","Frank Pulli","grege901","Eric Gregg","bonig901","Greg Bonin","","(none)","","(none)","alouf101","Felipe Alou","riggj801","Jim Riggleman","urbiu001","Ugueth Urbina","adamt001","Terry Adams","Save","rojam001","Mel Rojas","aloum001","Moises Alou","fassj001","Jeff Fassero","sward001","Dave Swartzbaugh",0.543,0,0,"Good","Chicago Cubs",0.469,0,0,"Bad",5.6,-0.3,0,1,0.469,0,0,"Bad"
19960912,1996,9,12,0,"Thu","MIA","NL",148,"MON","NL",146,4,5,"Home","MON",51,"N",NA,"","","MON02",9308,169,"1011100","30000002x",34,8,3,"0",2,4,1,1,1,4,0,7,2,0,1,0,10,2,5,0,0,24,9,0,0,1,0,30,6,1,0,1,4,0,0,0,3,0,3,0,0,1,0,4,4,4,0,0,27,12,2,0,1,0,"rungp901","Paul Runge","westj901","Joe West","kellj901","Jeff Kellogg","laynj901","Jerry Layne","","(none)","","(none)","bolej801","John Boles","alouf101","Felipe Alou","vered001","Dave Veres","powej001","Jay Powell","Save","rojam001","Mel Rojas","rodrh001","Henry Rodriguez","huttm001","Mark Hutton","leitm001","Mark Leiter",0.494,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",1.3,-0.3,1,1,0.494,0,0,"Bad"
19960913,1996,9,13,0,"Fri","MIA","NL",149,"MON","NL",147,2,3,"Home","MON",51,"N",NA,"","","MON02",13723,171,"200000","10100100x",34,6,2,"0",0,1,0,0,0,3,0,7,0,0,0,0,8,3,3,0,0,24,8,1,0,2,0,27,4,0,0,2,3,0,0,1,4,0,5,0,0,2,0,5,3,1,0,0,27,6,2,0,0,0,"westj901","Joe West","kellj901","Jeff Kellogg","laynj901","Jerry Layne","rungp901","Paul Runge","","(none)","","(none)","bolej801","John Boles","alouf101","Felipe Alou","martp001","Pedro Martinez","hellr001","Rick Helling","Save","rojam001","Mel Rojas","whitr001","Rondell White","hellr001","Rick Helling","martp001","Pedro Martinez",0.494,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",0.8,4,1,1,0.494,0,0,"Bad"
19960913,1996,9,13,0,"Fri","MIA","NL",149,"MON","NL",147,2,3,"Home","MON",51,"N",NA,"","","MON02",13723,171,"200000","10100100x",34,6,2,"0",0,1,0,0,0,3,0,7,0,0,0,0,8,3,3,0,0,24,8,1,0,2,0,27,4,0,0,2,3,0,0,1,4,0,5,0,0,2,0,5,3,1,0,0,27,6,2,0,0,0,"westj901","Joe West","kellj901","Jeff Kellogg","laynj901","Jerry Layne","rungp901","Paul Runge","","(none)","","(none)","bolej801","John Boles","alouf101","Felipe Alou","martp001","Pedro Martinez","hellr001","Rick Helling","Save","rojam001","Mel Rojas","whitr001","Rondell White","hellr001","Rick Helling","martp001","Pedro Martinez",0.494,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",0.8,-0.3,1,1,0.494,0,0,"Bad"
19960914,1996,9,14,0,"Sat","MIA","NL",150,"MON","NL",148,2,3,"Home","MON",51,"N",NA,"","","MON02",17546,189,"110000","00000021x",35,9,2,"0",2,2,0,0,0,6,0,8,2,0,1,0,12,4,2,0,0,24,12,1,0,2,0,31,10,3,0,0,2,0,0,0,2,0,6,0,1,1,0,6,5,2,0,0,27,9,0,0,1,0,"kellj901","Jeff Kellogg","laynj901","Jerry Layne","rungp901","Paul Runge","westj901","Joe West","","(none)","","(none)","bolej801","John Boles","alouf101","Felipe Alou","vered001","Dave Veres","powej001","Jay Powell","Save","rojam001","Mel Rojas","lansm001","Mike Lansing","browk001","Kevin Brown","panij001","Jose Paniagua",0.494,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",7.9,0.8,1,1,0.494,0,0,"Bad"
